article_id,customer_id,sales_count
111593001,7d39df7c40568a536cdc4b11895bf8802da1c28537af0d232e12246bbb1cf817,1
111593001,a4c322f8307078cb1bda0c9f406b597b74fa96382768a51c308b99bf65217a22,1
111593001,a88aad3a8b9c04bd2e26d71c95aefa4b6f473e6ca0a8f4a10dd7d66a5ce8aeb6,1
111593001,aca6da799b537fe4c951a32d815243e51bf9c106b522720dbde8aabb3ba441da,2
111593001,b7b6eb596ec649fcb22c18bdd03a90b71bf2953d14e3fe0e661d82690e0481e5,1
111593001,c8023f50f069363ae1d20ae88cb2b4b7398c75dce5641db297d7979e6311ad4b,3
111593001,d3cc9c591adf39a42fe82fe6a16acb52cd5ea0f61bcb5644f1d3a027a5814486,2
111593001,ddd3f1fef150239267448af8b98307bdb4c33ad123c01a43974db151d9c55c3d,10
111609001,0bf4c6fd4e9d33f9bfb807bb78348cbf5c565846ff4006acf5c1b9aea77b0e54,1
111609001,1f5dc0b0f41070e49f55c465318791158aec6dd85b94ebfe12d359da3c74af17,1
111609001,56b1412c11a4f4c376ff82ebda2e37dc8945a909cd8c84df3360f57aebd24866,1
111609001,6f0c11888a1976925d8335d2935afa98a0065651f02898ddf8112e5be761bf86,1
114428030,9f74e778439f4e619f107dcb3aa173f640abb2ae46496cabc6d9ec0dd730f2e0,1
114428030,a8d14751a68b4cab69fed60b169c03c5d62f1c8b73fb1c039f7a256e54fd2377,1
116379047,51b1edcf711b89eb59c0a9b6b2adc85e273b8ba76d227ad6c7cba6c4870fe516,1
118458004,6ad2c5538d44def5d641d52bf37920d403732a3a99b7f88a8fefcfbc6e6aeb73,1
118458029,3e8272741c39b3579424da34b2c8b752d2cce5010774d52eb0eee7ce81f6103e,1
118458034,6ad2c5538d44def5d641d52bf37920d403732a3a99b7f88a8fefcfbc6e6aeb73,2
118458038,6ad2c5538d44def5d641d52bf37920d403732a3a99b7f88a8fefcfbc6e6aeb73,1
118458039,e595926576c9bd137e51be01e1496ae9afab6a2fff80aab06d0dcc36a2ab0700,1
120129001,4fd20fa4ccc486b89c4325446c5b9db1514498a03f9da3f9e3e45aa20c18d117,1
120129001,ade1b5c4097731b5628e6a493a4782d5c1ac45b10dddbb1a932c6e4fd1a4d501,2
120129014,00eebac2c2e37626461e74e8395711964c4e01a7afa64337d020436c9dcb9f3d,1
120129014,4fd20fa4ccc486b89c4325446c5b9db1514498a03f9da3f9e3e45aa20c18d117,1
120129025,70191ff540997374a2e36b6fa67a49dc4856b839598dac567253b3c284b06273,1
123173001,404fdd358ec4a1523cf5bedf2f8e78dcc527ce7de08bab657c13f35a19b5a3a4,4
123173001,456a3243990c5a47b3879b03cc48dd7841711cea3052aab6978663c91ab2153c,4
123173001,4811403fc1cd90e6a85164bfd1e3f1cb7ac0bd6d1c470c5242d39553795da32f,2
123173001,4a8be1df5f257d049cce39cb669aab869980b13e93482be4351a33a8eb4fbf6b,2
123173001,4d82ff7054d12c9d2e73d08b1383919697776ea6ec55f7bf224ae50f50311806,1
123173001,50af45cb4bebd32c0691313834c13faf665b9bfa70160ef224d029ea6b0b0cc1,3
123173001,53de991ea89980d3f147b3080c42d47cbc0c1aa5983a137eb5890654ceb7a10c,2
123173001,55d15396193dfd45836af3a6269a079efea339e875eff42cc0c228b002548a9d,2
123173001,63e31fe0803e77fdaea7517ab8245e488ddbd3cb65cdd8ed0c00d3e12e790a6d,2
123173001,7941e77cabb9555c4205adf05fc1aa4b60b16dcbed8a32f0c2a0157c70927d22,1
123173001,9787d0136df98a5f7a41b95d4c612aab5fa0b181fe9338424398beba139f00af,1
123173001,a4c322f8307078cb1bda0c9f406b597b74fa96382768a51c308b99bf65217a22,3
123173001,b7b6eb596ec649fcb22c18bdd03a90b71bf2953d14e3fe0e661d82690e0481e5,1
123173001,c1439408de452833c78790d1bda4abcd8790a03fb5563da8b6dbb72a2a94af46,1
123173001,d3cc9c591adf39a42fe82fe6a16acb52cd5ea0f61bcb5644f1d3a027a5814486,1
126589010,456a3243990c5a47b3879b03cc48dd7841711cea3052aab6978663c91ab2153c,1
126589010,5907af5ead8b9e732fe964f167030c90c2df2f7ea137bc28c58c90799bad428c,2
126589010,6cc121e5cc202d2bf344ffe795002bdbf87178054bcda2e57161f0ef810a4b55,2
126589010,6f0c11888a1976925d8335d2935afa98a0065651f02898ddf8112e5be761bf86,1
126589010,8d181a2a9f5d787554c95275304965fbf33edb9ee7b1f4e08fe7859198433cd2,1
126589010,95f9365a9294512718a2f21082b3829ab555b9bb3c5c4a5239f584dd6f4a8ecd,1
126589010,bcb5a9160cebb0e3a8390083383fc1d5cf0b64c295d9ab1978077aa9e38374e5,1
126589010,e55d5ddb3a0c3fb1b4df8edbf526ba12989ab2a852c72774e3f3338cbbb3335e,1
126589010,f444c8b2fe23f1b9b709c198ed641519bfa368f6050c824c09abe3c61e0c8d8a,1
126589010,f49a759af71e955a020341c135371a984265154cb0ab251407a0adeacb3616c6,1
129085001,29e5dbb956e0a27c64b7aad7a6895f4f6b721d003e8cc0aa72e35c2d679f051f,2
129085001,2ed68a95f51ba403bd762c798b6e7606a98c190b888e3e60be01d210cce664ca,1
129085001,56a37626b0fad499b890a61585c6f8cd9aab7969d86c7ea25802aa310619fd90,2
129085001,6ab45ee23482e722627e18fae22f116d315be23b5a657a77749c45bf192bf505,1
129085001,9facc7e5247374694a2cffe333d373abcb00545564326c3f78812d7d2e214e5c,1
129085001,a76cf5ea515d09f22b7fe3e8ea3c1944316bd6264a90e26cef126242ef3c5e11,1
129085001,e1d20da15b4c32eb626c70518097d37b7b105404ff8918b91313ad5903131221,1
129085026,0d0b3b98e8a8bab54a74b59a2aa4c2d4c6951d113c3704f94e9d8587f740dc1a,1
129085026,3493c55a7fe252c84a9a03db338f5be7afbce1edbca12f3a908fac9b983692f2,1
129085026,8f6ef86ae0b385b49785319d8f8ef705c5c8561eb793776ac4400bc7e83cae62,2
129085026,d656aff527a119a1c1f23e09281ad13305e11584b977b48c3a35f048d2a713eb,1
129085027,0d4fb6fb46dfe2759bcf7bc80340e8915b207aa2f74b5b3c76f74d3ce28359e8,1
129085027,e0c18188150a1b6cf8b54f407c50a63989d7183d3c2ef8cc86acd4ddde5b06bd,1
130035001,2df54f0d0653811fe06479c93905f3e6ecc6d07edf39d8b56e5b66c86182bedf,1
144993001,3e8272741c39b3579424da34b2c8b752d2cce5010774d52eb0eee7ce81f6103e,1
144993001,414aa46c8eabed7338713463967da5e525605251142b7aa696504754cf9f21bf,1
145872001,e731b3ecc8619d96058460bcbe2acbb8a95c00951f805ed9c1b398a05dd9c10f,2
145872052,e731b3ecc8619d96058460bcbe2acbb8a95c00951f805ed9c1b398a05dd9c10f,4
145872053,898ede9fb639eb2aedb2d1d433eea958817e2bbb9f94524b3a0709af6fb5257e,1
146706001,1dc9e67179f9238c6f875c02cf0136c4da969eab38ffd4a106464ee32f20aa09,1
146706001,9f74e778439f4e619f107dcb3aa173f640abb2ae46496cabc6d9ec0dd730f2e0,1
146706004,eacd1ee3488fc388ce858c136f50ffee3bc70b42f80cf786a718178968c23e0d,1
146730001,00357b192b81fc83261a45be87f5f3d59112db7d117513c1e908e6a7021edc35,1
146730001,2357467c15abc865abf68843b69ad6b2406bb1b2b1d110aa2fb266f9aac9bf32,1
146730001,3df61317e6b9e605d15c1e093a16faaa056a25c857a7f7d6e5b6194f8a466215,1
146730001,8fa3e21b0a7cd7788c5000355aa70ab27e66c3d25ee5bd51e43b14c4d6c0bc69,1
146730001,ab315c222174fa49dcfcd8de00993b40dc32b2449c8c925ca5f9e5da3184c88a,1
146730001,b8f41c0fca0bdaf8cddc0e38b3f99f08795361be258e038f10594e4495563d0c,1
148033001,10e38c82d678c35152354a7b7196a967a4ae175a506bc0185e70d8f8d4f48cdb,1
148033001,27a246bb259207e7b73d26118927fcd65ec54c020add222f281b88a6f79ba701,1
148033001,3ad1936f7d8867a9c7c447400c0db5f294fdf262f719af2bd5801dacb5424a67,1
148033001,702ae6f3f3d19e1ca226127f032474aead6247fdd63fe252e5ab02d38de8517f,1
148033001,7941e77cabb9555c4205adf05fc1aa4b60b16dcbed8a32f0c2a0157c70927d22,1
148033001,796c039fc704b14be5e008d41c0f4d273c46579f53511a59a8d5f79ed821301e,2
148033001,7d39df7c40568a536cdc4b11895bf8802da1c28537af0d232e12246bbb1cf817,3
148033001,b4e8825a3c4d1d81c561c188d697f140f9dff62f49b0c5a591479bccb2e8c47c,2
148033001,b7b6eb596ec649fcb22c18bdd03a90b71bf2953d14e3fe0e661d82690e0481e5,1
148033001,d193376eabb7659334edf3536f023197785b321a05774d3118d3f1bfda36888a,1
148033001,d3cc9c591adf39a42fe82fe6a16acb52cd5ea0f61bcb5644f1d3a027a5814486,1
148033001,d693e4e0a283d849c93a4a1e1df223369bcb2952e23f396f07818ab21325c08e,1
148033006,796c039fc704b14be5e008d41c0f4d273c46579f53511a59a8d5f79ed821301e,2
148033006,7d39df7c40568a536cdc4b11895bf8802da1c28537af0d232e12246bbb1cf817,3
148033006,83ceac21f007b81ef4c92079e46c42c78f422c02258823ede1f4d8808c65c0cb,1
148033006,8f6ef86ae0b385b49785319d8f8ef705c5c8561eb793776ac4400bc7e83cae62,2
148033006,f0fb2d661e4b96343c84b350878cdd983be790e946c16d44315ac0d548573046,1
150959011,3ddfac7ceb0d24b35f2550bdab3aa74fc5d4de1e2318c3214cf8fd82a20c0a01,2
150959011,4de6988c4971cfc0c6910a85a54fa8d6fb11be64b87b98c46b73821d7db07ce7,1
153115019,26fbbc7fb66c96e4d7984443dffa6779b9ac1e7f9c59c3207a24eacdd74e0891,1
153115019,43efe8db05d0bbf1e55a8c955897e547ab1d50220b7763bd40973cd4452f46dc,1
153115019,5b9162256d6e071146a9ce951991e707272f9f97ffe0e41912318c86667952d3,2
153115019,5b9273e0c51365efc941c38f522523398ae3bf5ca3092193f7f42a1ab4d7d2ab,1
153115019,84c34f4f564db1f437943c77af41f83bf6fd7c01701cbb050070369176905712,1
153115019,85003463ce5a00345575d281384559b47182c6dc82c8e4696e5ca5e08988bcf1,1
153115019,91e5e7986aedd9d6683d616be8e1f4c7179bc42963b9b5052f355d24d214d9c1,1
153115020,09784b3ef9158f302ba7190d509fa80ae80385be63bebf2bd0c0920d4b562b56,1
153115020,26fbbc7fb66c96e4d7984443dffa6779b9ac1e7f9c59c3207a24eacdd74e0891,1
153115020,326b5dc3f8ec5d55994ec948dcd3438b89a7ad14821e08d07faf26551201d417,2
153115020,4a6a6e78648eab591471f4cf868206ab3c9e69ba7f28a86d3ee396b0a207b819,1
153115020,5b9273e0c51365efc941c38f522523398ae3bf5ca3092193f7f42a1ab4d7d2ab,1
153115020,7799ffed6e0997ac4d6c1863ab36f90c736770e7c851c77712469702b5a18184,1
153115020,a248212b6e41ff8b8dbb9b6ad714fa0fb5a2f47aa6d2f0924906e9308623c05d,1
153115020,a65f77281a528bf5c1e9f270141d601d116e1df33bf9df512f495ee06647a9cc,1
153115020,e3717b1d03c73d1cfd0f27ef09c32381aab5ca11c5aed9f358bf4246d1a5a4ac,1
153115020,ece472bcb478824fc4de7786d52f2e72761f584af6333902929858ccee98c4a4,1
153115020,f4395039b45f37db5e4bbe36d2ab1bb854a9739cd2b9a501b9523c881a095e30,1
153115021,326b5dc3f8ec5d55994ec948dcd3438b89a7ad14821e08d07faf26551201d417,1
153115021,74b7b1d999dbf74aa8c50dc9fb82a1e8a262ffdc039c115944b54d70bc225f7c,1
153115021,8ba59825eb940ad20dfe72248bb73ba3446522a76c06adc61197bccc7e5618b8,1
153115039,e4aa172fc2c60bdeb398ad2651227311e3a0e998bd9679c38218afae186aab52,1
153115040,326b5dc3f8ec5d55994ec948dcd3438b89a7ad14821e08d07faf26551201d417,1
153115040,505cce4d28eb35f5066b1e4609d7b13c9f1be118ebfbc39a25c3b107f61aff3e,1
153115040,5b5377706589d5e7063a7c31c73c3593663cbb4e9aec3f1876487646658dfde9,1
153115040,5b9273e0c51365efc941c38f522523398ae3bf5ca3092193f7f42a1ab4d7d2ab,1
153115040,e1d20da15b4c32eb626c70518097d37b7b105404ff8918b91313ad5903131221,1
153115043,01dd96059a11759518f10969d0a528f03c8501dc4c628bf69409db1890a59216,1
153115043,8a9d4d7e454a745d3ac77645ca8afd7123b1f3d5d4e4bf6c7de13c9e7bc54f8e,1
153115043,c02bc5394ff4f1aaf8517afc30cda61dbe8b33a0080b3efc3eee6a9e34130e5b,1
153115043,ddd3f1fef150239267448af8b98307bdb4c33ad123c01a43974db151d9c55c3d,1
153115043,ece472bcb478824fc4de7786d52f2e72761f584af6333902929858ccee98c4a4,1
156224001,26fbbc7fb66c96e4d7984443dffa6779b9ac1e7f9c59c3207a24eacdd74e0891,1
156224001,7d39df7c40568a536cdc4b11895bf8802da1c28537af0d232e12246bbb1cf817,1
156224001,d6a58bb8dfc5ec483ecf0c2c52e36fa55dda32d6420da74b6b500af5e1a36e3a,1
156224002,146c9015572625359838a4fea0ba263d73d291d51b51a0a5d38a410bbece2f02,1
156224002,2ad8d255cd4d5975e9ab33db290137ea022b83a23f2f34e1689c19be3c85f001,1
156224002,44e2e6bbec9e578e52bd2eb3eff2a165d094735029efb0d18128551d33e94b88,1
156224002,456a3243990c5a47b3879b03cc48dd7841711cea3052aab6978663c91ab2153c,1
156224002,7a859c4f0a3aeea904d8436153f3f6c4eebf2e99b485c6c6f89877d6797eec98,1
156224002,7d39df7c40568a536cdc4b11895bf8802da1c28537af0d232e12246bbb1cf817,1
156224002,ad9f49c07491fc3da4b6d6f047fa3d17c147d4b66bbaf784651e5ab3aa2f1a4b,1
156224002,b7b6eb596ec649fcb22c18bdd03a90b71bf2953d14e3fe0e661d82690e0481e5,1
156227001,0152d53f51444891ea07013fd1fb8325415bb09bb6798a59359b21a8326d801b,1
156227001,146c9015572625359838a4fea0ba263d73d291d51b51a0a5d38a410bbece2f02,2
156227001,2ad8d255cd4d5975e9ab33db290137ea022b83a23f2f34e1689c19be3c85f001,1
156227001,30d1e9b6378a74a740f64c3d34f1686693d0430b03c6cd602d58062e604373d0,1
156227001,4e57c43d931e365659f756e5b173b79b9fdc8cbc6a5eab239bd4af7e4d344f96,1
156227001,8fa3e21b0a7cd7788c5000355aa70ab27e66c3d25ee5bd51e43b14c4d6c0bc69,2
156227001,9cd351f995363a07a5c219759ddffe3b627f145f76366f8797792800aeb42a96,1
156227002,30d1e9b6378a74a740f64c3d34f1686693d0430b03c6cd602d58062e604373d0,1
156227002,6e122bacbb882165bfb46d03e6a9fcc2acaf0a677c75e990447cbc84e02e507e,1
156227002,77db96923d20d40532eba0020b55cd91eb51358885c2d698a2805e79481f64a1,2
156231001,06d23b72cac134851a761473b40c881c300814981b6b0a3c4692ddf5a93f2a48,12
156231001,0d4fb6fb46dfe2759bcf7bc80340e8915b207aa2f74b5b3c76f74d3ce28359e8,2
156231001,26fbbc7fb66c96e4d7984443dffa6779b9ac1e7f9c59c3207a24eacdd74e0891,1
156231001,2ad8d255cd4d5975e9ab33db290137ea022b83a23f2f34e1689c19be3c85f001,1
156231001,468b9e179c85451b9b4d7962efeb5c71561e38ae9e19c2e00303d28c6e6cd3f5,1
156231001,4d82ff7054d12c9d2e73d08b1383919697776ea6ec55f7bf224ae50f50311806,1
156231001,515063086d89b79fa1c1b4fd83248e7c688e40f0fd8ff16262416901a044e53e,1
156231001,709fd40df74f6e84e2cf6c3e9f13c298c78c1161bfaa8b27d78d8a90386cf0fa,1
156231001,76a0389c7fb99c7bdecd086e3ef0a43dfa812e2d8dba4d7c5ce4d8e54e81cd08,1
156231001,7799ffed6e0997ac4d6c1863ab36f90c736770e7c851c77712469702b5a18184,2
156231001,7a859c4f0a3aeea904d8436153f3f6c4eebf2e99b485c6c6f89877d6797eec98,1
156231001,a248212b6e41ff8b8dbb9b6ad714fa0fb5a2f47aa6d2f0924906e9308623c05d,7
156231001,a88aad3a8b9c04bd2e26d71c95aefa4b6f473e6ca0a8f4a10dd7d66a5ce8aeb6,1
156231001,be1981ab818cf4ef6765b2ecaea7a2cbf14ccd6e8a7ee985513d9e8e53c6d91b,1
156231001,d6a58bb8dfc5ec483ecf0c2c52e36fa55dda32d6420da74b6b500af5e1a36e3a,4
156231001,e238725cbff3774b711407cc000f42c0ddabf6b07eb0e311ffb5fc72e862a34b,3
156231002,0d4fb6fb46dfe2759bcf7bc80340e8915b207aa2f74b5b3c76f74d3ce28359e8,1
156231002,3493c55a7fe252c84a9a03db338f5be7afbce1edbca12f3a908fac9b983692f2,1
156231002,d6a58bb8dfc5ec483ecf0c2c52e36fa55dda32d6420da74b6b500af5e1a36e3a,2
156289011,56b1412c11a4f4c376ff82ebda2e37dc8945a909cd8c84df3360f57aebd24866,1
156610001,44cedf42ef296b66eb0842bed7234b7f83ba3bb49a45df7a62e07595284ce89a,1
156610010,53de991ea89980d3f147b3080c42d47cbc0c1aa5983a137eb5890654ceb7a10c,1
